Site,Timestamp,Status,StateDesc
SPS_A2,2017-09-08 12:02:26,1,RUNNING
SPS_A2,2017-09-08 12:06:39,0,STOPPED
SPS_A2,2017-09-08 12:22:44,1,RUNNING
SPS_A2,2017-09-08 12:27:06,0,STOPPED
SPS_A2,2017-09-08 12:42:38,1,RUNNING
SPS_A2,2017-09-08 12:47:16,0,STOPPED
SPS_A2,2017-09-08 13:02:10,1,RUNNING
SPS_A2,2017-09-08 13:06:54,0,STOPPED
SPS_A2,2017-09-08 13:21:01,1,RUNNING
SPS_A2,2017-09-08 13:25:53,0,STOPPED
SPS_A2,2017-09-09 16:39:26,1,RUNNING
SPS_A2,2017-09-09 16:43:38,0,STOPPED
SPS_A2,2017-09-11 11:45:49,1,RUNNING
SPS_A2,2017-09-11 11:49:16,0,STOPPED
SPS_A2,2017-09-11 12:03:23,1,RUNNING
SPS_A2,2017-09-11 12:06:49,0,STOPPED
SPS_A2,2017-09-11 12:20:08,1,RUNNING
SPS_A2,2017-09-11 12:23:26,0,STOPPED
SPS_A2,2017-09-11 12:36:44,1,RUNNING
SPS_A2,2017-09-11 12:40:27,0,STOPPED
SPS_A2,2017-09-11 12:54:11,1,RUNNING
SPS_A2,2017-09-11 12:58:01,0,STOPPED
SPS_A2,2017-09-11 13:11:15,1,RUNNING
SPS_A2,2017-09-11 13:14:56,0,STOPPED
SPS_A2,2017-09-11 13:28:39,1,RUNNING
SPS_A2,2017-09-11 13:32:37,0,STOPPED
SPS_A2,2017-09-11 13:45:33,1,RUNNING
SPS_A2,2017-09-11 13:49:46,0,STOPPED
SPS_A2,2017-09-11 14:03:06,1,RUNNING
SPS_A2,2017-09-11 14:07:03,0,STOPPED
SPS_A2,2017-09-11 14:20:14,1,RUNNING
SPS_A2,2017-09-11 14:24:27,0,STOPPED
SPS_A2,2017-09-11 14:37:30,1,RUNNING
SPS_A2,2017-09-11 14:41:28,0,STOPPED
SPS_A2,2017-09-11 14:54:24,1,RUNNING
SPS_A2,2017-09-11 14:58:37,0,STOPPED
SPS_A2,2017-09-11 15:11:33,1,RUNNING
SPS_A2,2017-09-11 15:15:46,0,STOPPED
SPS_A2,2017-09-11 15:29:06,1,RUNNING
SPS_A2,2017-09-11 15:33:19,0,STOPPED
SPS_A2,2017-09-11 15:46:22,1,RUNNING
SPS_A2,2017-09-11 15:50:35,0,STOPPED
SPS_A2,2017-09-11 16:03:46,1,RUNNING
SPS_A2,2017-09-11 16:07:59,0,STOPPED
SPS_A2,2017-09-11 16:21:03,1,RUNNING
SPS_A2,2017-09-11 16:25:16,0,STOPPED
SPS_A2,2017-09-11 16:38:20,1,RUNNING
SPS_A2,2017-09-11 16:42:41,0,STOPPED
SPS_A2,2017-09-11 16:55:52,1,RUNNING
SPS_A2,2017-09-11 17:00:05,0,STOPPED
SPS_A2,2017-09-11 17:14:12,1,RUNNING
SPS_A2,2017-09-11 17:18:09,0,STOPPED
SPS_A2,2017-09-11 17:31:29,1,RUNNING
SPS_A2,2017-09-11 17:35:42,0,STOPPED
SPS_A2,2017-09-11 17:50:04,1,RUNNING
SPS_A2,2017-09-11 17:54:17,0,STOPPED
SPS_A2,2017-09-11 18:08:31,1,RUNNING
SPS_A2,2017-09-11 18:12:45,0,STOPPED
SPS_A2,2017-09-11 18:27:00,1,RUNNING
SPS_A2,2017-09-11 18:31:14,0,STOPPED
SPS_A2,2017-09-11 18:45:29,1,RUNNING
SPS_A2,2017-09-11 18:49:35,0,STOPPED
SPS_A2,2017-09-11 19:03:42,1,RUNNING
SPS_A2,2017-09-11 19:08:04,0,STOPPED
SPS_A2,2017-09-11 19:22:03,1,RUNNING
SPS_A2,2017-09-11 19:26:24,0,STOPPED
SPS_A2,2017-09-11 19:39:35,1,RUNNING
SPS_A2,2017-09-11 19:44:20,0,STOPPED
SPS_A2,2017-09-11 19:57:08,1,RUNNING
SPS_A2,2017-09-11 20:01:37,0,STOPPED
SPS_A2,2017-09-12 23:11:06,1,RUNNING
SPS_A2,2017-09-12 23:14:55,0,STOPPED
SPS_A2,2017-09-12 23:29:57,1,RUNNING
SPS_A2,2017-09-12 23:34:27,0,STOPPED
SPS_A2,2017-09-12 23:48:26,1,RUNNING
SPS_A2,2017-09-12 23:51:28,0,STOPPED
SPS_A2,2017-09-14 00:08:19,1,RUNNING
SPS_A2,2017-09-14 00:12:17,0,STOPPED
SPS_A2,2017-09-14 00:29:02,1,RUNNING
SPS_A2,2017-09-14 00:32:59,0,STOPPED
SPS_A2,2017-09-14 01:14:12,1,RUNNING
SPS_A2,2017-09-14 01:18:33,0,STOPPED
SPS_A2,2017-09-14 01:34:09,1,RUNNING
SPS_A2,2017-09-14 01:38:39,0,STOPPED
SPS_A2,2017-09-14 01:53:26,1,RUNNING
SPS_A2,2017-09-14 01:56:52,0,STOPPED
SPS_A2,2017-09-16 20:32:29,1,RUNNING
SPS_A2,2017-09-16 20:35:39,0,STOPPED
SPS_A2,2017-09-16 20:51:51,1,RUNNING
SPS_A2,2017-09-16 20:55:32,0,STOPPED
SPS_A2,2017-09-16 21:09:55,1,RUNNING
SPS_A2,2017-09-16 21:13:36,0,STOPPED
SPS_A2,2017-09-16 21:27:12,1,RUNNING
SPS_A2,2017-09-16 21:31:09,0,STOPPED
SPS_A2,2017-09-16 21:44:12,1,RUNNING
SPS_A2,2017-09-16 21:48:09,0,STOPPED
SPS_A2,2017-09-16 22:01:21,1,RUNNING
SPS_A2,2017-09-16 22:05:33,0,STOPPED
SPS_A2,2017-09-16 22:20:58,1,RUNNING
SPS_A2,2017-09-16 22:24:47,0,STOPPED
SPS_A2,2017-09-16 22:37:34,1,RUNNING
SPS_A2,2017-09-16 22:42:03,0,STOPPED
SPS_A2,2017-09-16 22:55:06,1,RUNNING
SPS_A2,2017-09-16 22:59:34,0,STOPPED
SPS_A2,2017-09-16 23:11:58,1,RUNNING
SPS_A2,2017-09-16 23:16:36,0,STOPPED
SPS_A2,2017-09-16 23:29:08,1,RUNNING
SPS_A2,2017-09-16 23:33:45,0,STOPPED
SPS_A2,2017-09-16 23:45:38,1,RUNNING
SPS_A2,2017-09-16 23:50:15,0,STOPPED
SPS_A2,2017-09-17 00:02:07,1,RUNNING
SPS_A2,2017-09-17 00:07:24,0,STOPPED
SPS_A2,2017-09-17 00:18:21,1,RUNNING
SPS_A2,2017-09-17 00:23:14,0,STOPPED
SPS_A2,2017-09-17 00:35:06,1,RUNNING
SPS_A2,2017-09-17 00:39:58,0,STOPPED
SPS_A2,2017-09-17 00:52:23,1,RUNNING
SPS_A2,2017-09-17 00:57:47,0,STOPPED
SPS_A2,2017-09-17 01:10:35,1,RUNNING
SPS_A2,2017-09-17 01:12:33,0,STOPPED
SPS_A2,2017-09-21 12:36:34,1,RUNNING
SPS_A2,2017-09-21 12:40:48,0,STOPPED
SPS_A2,2017-09-21 12:57:10,1,RUNNING
SPS_A2,2017-09-21 13:01:38,0,STOPPED
SPS_A2,2017-09-21 13:16:49,1,RUNNING
SPS_A2,2017-09-21 13:21:17,0,STOPPED
SPS_A2,2017-09-29 08:32:09,1,RUNNING
SPS_A2,2017-09-29 08:35:57,0,STOPPED
SPS_A2,2017-09-29 08:54:02,1,RUNNING
SPS_A2,2017-09-29 08:58:15,0,STOPPED
SPS_A2,2017-09-29 09:13:34,1,RUNNING
SPS_A2,2017-09-29 09:18:34,0,STOPPED
SPS_A2,2017-10-19 11:58:09,1,RUNNING
SPS_A2,2017-10-19 12:02:07,0,STOPPED
SPS_A2,2017-10-19 12:20:10,1,RUNNING
SPS_A2,2017-10-19 12:24:31,0,STOPPED
SPS_A2,2017-10-19 13:47:50,1,RUNNING
SPS_A2,2017-10-19 13:52:03,0,STOPPED
SPS_A2,2017-10-19 14:09:35,1,RUNNING
SPS_A2,2017-10-19 14:14:20,0,STOPPED
SPS_A2,2017-10-19 14:30:25,1,RUNNING
SPS_A2,2017-10-19 14:35:09,0,STOPPED
SPS_A2,2017-10-19 14:51:29,1,RUNNING
SPS_A2,2017-10-19 14:56:29,0,STOPPED
SPS_A2,2017-10-19 15:12:11,1,RUNNING
SPS_A2,2017-10-19 15:17:19,0,STOPPED
SPS_A2,2017-10-19 21:15:40,1,RUNNING
SPS_A2,2017-10-19 21:20:25,0,STOPPED
SPS_A2,2017-10-19 21:50:20,1,RUNNING
SPS_A2,2017-10-19 21:54:09,0,STOPPED
SPS_A2,2017-10-20 03:34:16,1,RUNNING
SPS_A2,2017-10-20 03:37:02,0,STOPPED
SPS_A2,2017-10-20 23:54:12,1,RUNNING
SPS_A2,2017-10-20 23:58:56,0,STOPPED
SPS_A2,2017-10-21 00:14:15,1,RUNNING
SPS_A2,2017-10-21 00:17:01,0,STOPPED
SPS_A2,2017-10-21 19:31:10,1,RUNNING
SPS_A2,2017-10-21 19:35:16,0,STOPPED
SPS_A2,2017-10-21 19:54:30,1,RUNNING
SPS_A2,2017-10-21 19:58:51,0,STOPPED
SPS_A2,2017-10-21 20:15:36,1,RUNNING
SPS_A2,2017-10-21 20:20:13,0,STOPPED
SPS_A2,2017-10-21 20:37:05,1,RUNNING
SPS_A2,2017-10-21 20:39:58,0,STOPPED
SPS_A2,2017-11-04 11:06:45,1,RUNNING
SPS_A2,2017-11-04 11:09:55,0,STOPPED
SPS_A2,2017-11-04 11:36:01,1,RUNNING
SPS_A2,2017-11-04 11:39:19,0,STOPPED
SPS_A2,2017-11-04 11:59:13,1,RUNNING
SPS_A2,2017-11-04 12:02:15,0,STOPPED
SPS_A2,2017-11-04 12:22:24,1,RUNNING
SPS_A2,2017-11-04 12:25:50,0,STOPPED
SPS_A2,2017-11-04 12:41:31,1,RUNNING
SPS_A2,2017-11-04 12:45:12,0,STOPPED
SPS_A2,2017-11-04 13:00:37,1,RUNNING
SPS_A2,2017-11-04 13:04:19,0,STOPPED
SPS_A2,2017-11-04 13:19:36,1,RUNNING
SPS_A2,2017-11-04 13:23:33,0,STOPPED
SPS_A2,2017-11-04 13:38:26,1,RUNNING
SPS_A2,2017-11-04 13:42:23,0,STOPPED
SPS_A2,2017-11-04 13:57:18,1,RUNNING
SPS_A2,2017-11-04 14:01:23,0,STOPPED
SPS_A2,2017-11-04 14:15:36,1,RUNNING
SPS_A2,2017-11-04 14:19:49,0,STOPPED
SPS_A2,2017-11-04 14:34:19,1,RUNNING
SPS_A2,2017-11-04 14:38:31,0,STOPPED
SPS_A2,2017-11-04 14:52:53,1,RUNNING
SPS_A2,2017-11-04 14:57:06,0,STOPPED
SPS_A2,2017-11-04 15:11:28,1,RUNNING
SPS_A2,2017-11-04 15:15:33,0,STOPPED
SPS_A2,2017-11-04 15:30:11,1,RUNNING
SPS_A2,2017-11-04 15:34:32,0,STOPPED
SPS_A2,2017-11-04 15:48:30,1,RUNNING
SPS_A2,2017-11-04 15:52:59,0,STOPPED
SPS_A2,2017-11-04 16:07:28,1,RUNNING
SPS_A2,2017-11-04 16:11:41,0,STOPPED
SPS_A2,2017-11-04 16:26:19,1,RUNNING
SPS_A2,2017-11-04 16:31:04,0,STOPPED
SPS_A2,2017-11-04 16:46:44,1,RUNNING
SPS_A2,2017-11-04 16:51:14,0,STOPPED
SPS_A2,2017-11-04 17:05:50,1,RUNNING
SPS_A2,2017-11-04 17:10:19,0,STOPPED
SPS_A2,2017-11-04 17:25:12,1,RUNNING
SPS_A2,2017-11-04 17:29:32,0,STOPPED
SPS_A2,2017-11-04 17:44:49,1,RUNNING
SPS_A2,2017-11-04 17:49:18,0,STOPPED
SPS_A2,2017-11-04 18:04:19,1,RUNNING
SPS_A2,2017-11-04 18:08:47,0,STOPPED
SPS_A2,2017-11-04 18:23:17,1,RUNNING
SPS_A2,2017-11-04 18:27:37,0,STOPPED
SPS_A2,2017-11-04 18:42:15,1,RUNNING
SPS_A2,2017-11-04 18:46:52,0,STOPPED
SPS_A2,2017-11-04 19:01:07,1,RUNNING
SPS_A2,2017-11-04 19:05:59,0,STOPPED
SPS_A2,2017-11-04 19:19:42,1,RUNNING
SPS_A2,2017-11-04 19:24:42,0,STOPPED
SPS_A2,2017-11-04 19:38:39,1,RUNNING
SPS_A2,2017-11-04 19:43:48,0,STOPPED
SPS_A2,2017-11-07 22:14:19,1,RUNNING
SPS_A2,2017-11-07 22:18:16,0,STOPPED
SPS_A2,2017-11-07 22:59:21,1,RUNNING
SPS_A2,2017-11-07 23:03:19,0,STOPPED
SPS_A2,2017-11-07 23:21:22,1,RUNNING
SPS_A2,2017-11-07 23:25:51,0,STOPPED
SPS_A2,2017-11-07 23:43:33,1,RUNNING
SPS_A2,2017-11-07 23:47:54,0,STOPPED
SPS_A2,2017-11-08 00:04:23,1,RUNNING
SPS_A2,2017-11-08 00:08:59,0,STOPPED
SPS_A2,2017-11-08 00:24:40,1,RUNNING
SPS_A2,2017-11-08 00:29:33,0,STOPPED
SPS_A2,2017-11-08 00:45:22,1,RUNNING
SPS_A2,2017-11-08 00:50:07,0,STOPPED
SPS_A2,2017-11-08 01:05:32,1,RUNNING
SPS_A2,2017-11-08 01:10:40,0,STOPPED
SPS_A2,2017-11-08 01:25:50,1,RUNNING
SPS_A2,2017-11-08 01:30:58,0,STOPPED
SPS_A2,2017-11-08 01:46:07,1,RUNNING
SPS_A2,2017-11-08 01:51:46,0,STOPPED
SPS_A2,2017-11-08 02:06:55,1,RUNNING
SPS_A2,2017-11-08 02:12:27,0,STOPPED
SPS_A2,2017-11-08 02:27:53,1,RUNNING
SPS_A2,2017-11-08 02:33:25,0,STOPPED
SPS_A2,2017-11-08 02:48:34,1,RUNNING
SPS_A2,2017-11-08 02:54:06,0,STOPPED
SPS_A2,2017-11-08 03:09:45,1,RUNNING
SPS_A2,2017-11-08 03:15:41,0,STOPPED
SPS_A2,2017-11-08 03:31:37,1,RUNNING
SPS_A2,2017-11-08 03:36:37,0,STOPPED
SPS_A2,2017-11-20 17:06:24,1,RUNNING
SPS_A2,2017-11-20 17:10:52,0,STOPPED
SPS_A2,2017-11-22 01:35:45,1,RUNNING
SPS_A2,2017-11-22 01:38:08,0,STOPPED
SPS_A2,2017-11-23 00:49:13,1,RUNNING
SPS_A2,2017-11-23 00:53:41,0,STOPPED
SPS_A2,2017-11-23 01:10:50,1,RUNNING
SPS_A2,2017-11-23 01:15:34,0,STOPPED
SPS_A2,2017-11-23 01:31:47,1,RUNNING
SPS_A2,2017-11-23 01:35:44,0,STOPPED
SPS_A2,2017-11-27 09:28:42,1,RUNNING
SPS_A2,2017-11-27 09:33:19,0,STOPPED
SPS_A2,2017-11-27 09:53:20,1,RUNNING
SPS_A2,2017-11-27 09:57:49,0,STOPPED
SPS_A2,2017-12-11 00:08:46,1,RUNNING
SPS_A2,2017-12-11 00:12:35,0,STOPPED
SPS_A2,2017-12-11 00:30:24,1,RUNNING
SPS_A2,2017-12-11 00:33:50,0,STOPPED
SPS_A2,2017-12-11 00:49:41,1,RUNNING
SPS_A2,2017-12-11 00:53:07,0,STOPPED
SPS_A2,2017-12-11 01:09:27,1,RUNNING
SPS_A2,2017-12-11 01:13:25,0,STOPPED
SPS_A2,2017-12-11 01:28:42,1,RUNNING
SPS_A2,2017-12-11 01:32:23,0,STOPPED
SPS_A2,2017-12-11 01:47:49,1,RUNNING
SPS_A2,2017-12-11 01:51:46,0,STOPPED
SPS_A2,2017-12-11 02:06:47,1,RUNNING
SPS_A2,2017-12-11 02:11:01,0,STOPPED
SPS_A2,2017-12-11 02:25:38,1,RUNNING
SPS_A2,2017-12-11 02:29:59,0,STOPPED
SPS_A2,2017-12-11 02:44:52,1,RUNNING
SPS_A2,2017-12-11 02:49:06,0,STOPPED
SPS_A2,2017-12-11 03:04:15,1,RUNNING
SPS_A2,2017-12-11 03:08:28,0,STOPPED
SPS_A2,2017-12-11 03:24:41,1,RUNNING
SPS_A2,2017-12-11 03:29:10,0,STOPPED
SPS_A2,2017-12-11 03:43:55,1,RUNNING
SPS_A2,2017-12-11 03:48:24,0,STOPPED
SPS_A2,2017-12-11 04:03:10,1,RUNNING
SPS_A2,2017-12-11 04:07:39,0,STOPPED
SPS_A2,2017-12-11 04:22:08,1,RUNNING
SPS_A2,2017-12-11 04:26:52,0,STOPPED
SPS_A2,2017-12-11 04:41:07,1,RUNNING
SPS_A2,2017-12-11 04:45:36,0,STOPPED
SPS_A2,2017-12-11 04:59:58,1,RUNNING
SPS_A2,2017-12-11 05:04:35,0,STOPPED
SPS_A2,2017-12-11 05:19:05,1,RUNNING
SPS_A2,2017-12-11 05:23:41,0,STOPPED
SPS_A2,2017-12-11 05:38:11,1,RUNNING
SPS_A2,2017-12-11 05:42:31,0,STOPPED
SPS_A2,2017-12-11 05:57:32,1,RUNNING
SPS_A2,2017-12-11 06:02:09,0,STOPPED
SPS_A2,2017-12-11 06:17:19,1,RUNNING
SPS_A2,2017-12-11 06:21:47,0,STOPPED
SPS_A2,2017-12-11 06:38:47,1,RUNNING
SPS_A2,2017-12-11 06:43:09,0,STOPPED
SPS_A2,2017-12-11 07:00:40,1,RUNNING
SPS_A2,2017-12-11 07:04:53,0,STOPPED
SPS_A2,2017-12-11 07:24:54,1,RUNNING
SPS_A2,2017-12-11 07:28:52,0,STOPPED
SPS_A2,2017-12-11 07:50:12,1,RUNNING
SPS_A2,2017-12-11 07:54:10,0,STOPPED
SPS_A2,2017-12-11 08:18:33,1,RUNNING
SPS_A2,2017-12-11 08:22:30,0,STOPPED
SPS_A2,2017-12-11 08:42:41,1,RUNNING
SPS_A2,2017-12-11 08:46:39,0,STOPPED
SPS_A2,2017-12-11 09:13:24,1,RUNNING
SPS_A2,2017-12-11 09:17:30,0,STOPPED
SPS_A2,2017-12-11 09:35:56,1,RUNNING
SPS_A2,2017-12-11 09:40:25,0,STOPPED
SPS_A2,2017-12-11 09:59:08,1,RUNNING
SPS_A2,2017-12-11 10:03:36,0,STOPPED
SPS_A2,2017-12-13 15:49:44,1,RUNNING
SPS_A2,2017-12-13 15:53:57,0,STOPPED
SPS_A2,2017-12-13 16:37:17,1,RUNNING
SPS_A2,2017-12-13 16:41:22,0,STOPPED
SPS_A2,2017-12-13 17:04:26,1,RUNNING
SPS_A2,2017-12-13 17:08:39,0,STOPPED
SPS_A2,2017-12-13 17:39:52,1,RUNNING
SPS_A2,2017-12-13 17:43:49,0,STOPPED
SPS_A2,2017-12-13 23:20:19,1,RUNNING
SPS_A2,2017-12-13 23:24:48,0,STOPPED
SPS_A2,2017-12-13 23:44:04,1,RUNNING
SPS_A2,2017-12-13 23:48:17,0,STOPPED
SPS_A2,2017-12-14 00:06:28,1,RUNNING
SPS_A2,2017-12-14 00:10:56,0,STOPPED
SPS_A2,2017-12-14 00:27:57,1,RUNNING
SPS_A2,2017-12-14 00:32:41,0,STOPPED
SPS_A2,2017-12-14 00:48:30,1,RUNNING
SPS_A2,2017-12-14 00:53:07,0,STOPPED
SPS_A2,2017-12-14 01:09:12,1,RUNNING
SPS_A2,2017-12-14 01:14:05,0,STOPPED
SPS_A2,2017-12-14 01:30:24,1,RUNNING
SPS_A2,2017-12-14 01:34:45,0,STOPPED
SPS_A2,2017-12-14 01:50:48,1,RUNNING
SPS_A2,2017-12-14 01:52:55,0,STOPPED
SPS_A2,2017-12-14 19:56:31,1,RUNNING
SPS_A2,2017-12-14 20:00:35,0,STOPPED
SPS_A2,2017-12-14 20:26:16,1,RUNNING
SPS_A2,2017-12-14 20:29:57,0,STOPPED
SPS_A2,2017-12-28 01:29:54,1,RUNNING
SPS_A2,2017-12-28 01:33:35,0,STOPPED
SPS_A2,2017-12-28 02:27:59,1,RUNNING
SPS_A2,2017-12-28 02:31:25,0,STOPPED
SPS_A2,2017-12-28 03:14:27,1,RUNNING
SPS_A2,2017-12-28 03:18:09,0,STOPPED
SPS_A2,2017-12-28 03:38:18,1,RUNNING
SPS_A2,2017-12-28 03:41:58,0,STOPPED
SPS_A2,2017-12-28 04:01:12,1,RUNNING
SPS_A2,2017-12-28 04:04:45,0,STOPPED
SPS_A2,2017-12-28 04:21:44,1,RUNNING
SPS_A2,2017-12-28 04:25:33,0,STOPPED
SPS_A2,2017-12-28 04:42:25,1,RUNNING
SPS_A2,2017-12-28 04:46:22,0,STOPPED
SPS_A2,2017-12-28 05:02:26,1,RUNNING
SPS_A2,2017-12-28 05:06:07,0,STOPPED
SPS_A2,2017-12-28 05:22:50,1,RUNNING
SPS_A2,2017-12-28 05:26:48,0,STOPPED
SPS_A2,2017-12-28 05:42:04,1,RUNNING
SPS_A2,2017-12-28 05:46:02,0,STOPPED
SPS_A2,2017-12-28 06:01:50,1,RUNNING
SPS_A2,2017-12-28 06:05:48,0,STOPPED
SPS_A2,2017-12-28 06:22:23,1,RUNNING
SPS_A2,2017-12-28 06:26:12,0,STOPPED
SPS_A2,2017-12-28 06:42:09,1,RUNNING
SPS_A2,2017-12-28 06:45:49,0,STOPPED
SPS_A2,2017-12-28 07:02:49,1,RUNNING
SPS_A2,2017-12-28 07:06:46,0,STOPPED
SPS_A2,2017-12-28 07:23:29,1,RUNNING
SPS_A2,2017-12-28 07:27:11,0,STOPPED
SPS_A2,2017-12-28 07:47:12,1,RUNNING
SPS_A2,2017-12-28 07:50:53,0,STOPPED
SPS_A2,2017-12-28 08:09:59,1,RUNNING
SPS_A2,2017-12-28 08:13:40,0,STOPPED
SPS_A2,2017-12-28 13:25:20,1,RUNNING
SPS_A2,2017-12-28 13:29:33,0,STOPPED
SPS_A2,2017-12-28 13:58:48,1,RUNNING
SPS_A2,2017-12-28 14:02:29,0,STOPPED
SPS_A2,2017-12-28 14:43:10,1,RUNNING
SPS_A2,2017-12-28 14:46:51,0,STOPPED
SPS_A2,2017-12-28 15:05:33,1,RUNNING
SPS_A2,2017-12-28 15:09:30,0,STOPPED
SPS_A2,2017-12-28 15:29:00,1,RUNNING
SPS_A2,2017-12-28 15:32:57,0,STOPPED
SPS_A2,2017-12-28 15:51:08,1,RUNNING
SPS_A2,2017-12-28 15:54:48,0,STOPPED
SPS_A2,2017-12-28 16:17:28,1,RUNNING
SPS_A2,2017-12-28 16:21:25,0,STOPPED
SPS_A2,2017-12-28 16:40:08,1,RUNNING
SPS_A2,2017-12-28 16:44:20,0,STOPPED
SPS_A2,2017-12-28 17:04:06,1,RUNNING
SPS_A2,2017-12-28 17:08:03,0,STOPPED
SPS_A2,2017-12-28 17:28:19,1,RUNNING
SPS_A2,2017-12-28 17:32:16,0,STOPPED
SPS_A2,2017-12-28 17:50:35,1,RUNNING
SPS_A2,2017-12-28 17:54:32,0,STOPPED
SPS_A2,2017-12-28 18:30:36,1,RUNNING
SPS_A2,2017-12-28 18:34:26,0,STOPPED
SPS_A2,2017-12-28 19:06:18,1,RUNNING
SPS_A2,2017-12-28 19:09:59,0,STOPPED
SPS_A2,2017-12-28 19:37:45,1,RUNNING
SPS_A2,2017-12-28 19:41:42,0,STOPPED
SPS_A2,2017-12-28 20:01:04,1,RUNNING
SPS_A2,2017-12-28 20:05:08,0,STOPPED
SPS_A2,2017-12-28 20:24:22,1,RUNNING
SPS_A2,2017-12-28 20:28:35,0,STOPPED
SPS_A2,2017-12-28 20:47:56,1,RUNNING
SPS_A2,2017-12-28 20:52:02,0,STOPPED
SPS_A2,2017-12-28 21:11:00,1,RUNNING
SPS_A2,2017-12-28 21:13:38,0,STOPPED
SPS_A2,2017-12-31 08:15:35,1,RUNNING
SPS_A2,2017-12-31 08:20:05,0,STOPPED
SPS_A2,2017-12-31 08:39:50,1,RUNNING
SPS_A2,2017-12-31 08:44:03,0,STOPPED
SPS_A2,2017-12-31 13:42:50,1,RUNNING
SPS_A2,2017-12-31 13:47:35,0,STOPPED
SPS_A2,2018-01-01 14:31:34,1,RUNNING
SPS_A2,2018-01-01 14:35:47,0,STOPPED
SPS_A2,2018-01-01 15:22:03,1,RUNNING
SPS_A2,2018-01-01 15:25:59,0,STOPPED
SPS_A2,2018-01-01 15:52:13,1,RUNNING
SPS_A2,2018-01-01 15:56:26,0,STOPPED
SPS_A2,2018-01-01 16:14:14,1,RUNNING
SPS_A2,2018-01-01 16:18:42,0,STOPPED
SPS_A2,2018-01-02 13:40:13,1,RUNNING
SPS_A2,2018-01-02 13:44:49,0,STOPPED
SPS_A2,2018-01-02 14:13:01,1,RUNNING
SPS_A2,2018-01-02 14:17:06,0,STOPPED
SPS_A2,2018-01-03 03:33:08,1,RUNNING
SPS_A2,2018-01-03 03:36:49,0,STOPPED
SPS_A2,2018-01-03 04:07:30,1,RUNNING
SPS_A2,2018-01-03 04:10:56,0,STOPPED
SPS_A2,2018-01-03 04:36:53,1,RUNNING
SPS_A2,2018-01-03 04:40:27,0,STOPPED
SPS_A2,2018-01-03 05:03:54,1,RUNNING
SPS_A2,2018-01-03 05:07:19,0,STOPPED
SPS_A2,2018-01-03 05:32:06,1,RUNNING
SPS_A2,2018-01-03 05:35:31,0,STOPPED
SPS_A2,2018-01-03 05:55:41,1,RUNNING
SPS_A2,2018-01-03 05:59:23,0,STOPPED
SPS_A2,2018-01-03 06:20:35,1,RUNNING
SPS_A2,2018-01-03 06:23:52,0,STOPPED
SPS_A2,2018-01-03 06:49:57,1,RUNNING
SPS_A2,2018-01-03 06:53:38,0,STOPPED
SPS_A2,2018-01-03 12:06:14,1,RUNNING
SPS_A2,2018-01-03 12:10:03,0,STOPPED
SPS_A2,2018-01-03 13:02:36,1,RUNNING
SPS_A2,2018-01-03 13:06:18,0,STOPPED
SPS_A2,2018-01-03 13:45:26,1,RUNNING
SPS_A2,2018-01-03 13:49:23,0,STOPPED
SPS_A2,2018-01-03 14:11:23,1,RUNNING
SPS_A2,2018-01-03 14:15:04,0,STOPPED
SPS_A2,2018-01-03 14:34:50,1,RUNNING
SPS_A2,2018-01-03 14:38:31,0,STOPPED
SPS_A2,2018-01-03 14:58:56,1,RUNNING
SPS_A2,2018-01-03 15:02:37,0,STOPPED
SPS_A2,2018-01-03 15:21:44,1,RUNNING
SPS_A2,2018-01-03 15:25:25,0,STOPPED
SPS_A2,2018-01-03 15:44:54,1,RUNNING
SPS_A2,2018-01-03 15:48:36,0,STOPPED
SPS_A2,2018-01-03 16:07:58,1,RUNNING
SPS_A2,2018-01-03 16:11:39,0,STOPPED
SPS_A2,2018-01-03 16:37:13,1,RUNNING
SPS_A2,2018-01-03 16:40:54,0,STOPPED
SPS_A2,2018-01-03 17:05:09,1,RUNNING
SPS_A2,2018-01-03 17:09:06,0,STOPPED
SPS_A2,2018-01-03 17:36:30,1,RUNNING
SPS_A2,2018-01-03 17:40:19,0,STOPPED
SPS_A2,2018-01-03 18:37:44,1,RUNNING
SPS_A2,2018-01-03 18:41:42,0,STOPPED
SPS_A2,2018-01-03 21:03:35,1,RUNNING
SPS_A2,2018-01-03 21:07:48,0,STOPPED
SPS_A2,2018-01-03 21:40:59,1,RUNNING
SPS_A2,2018-01-03 21:45:05,0,STOPPED
SPS_A2,2018-01-03 22:04:04,1,RUNNING
SPS_A2,2018-01-03 22:08:01,0,STOPPED
SPS_A2,2018-01-03 22:25:31,1,RUNNING
SPS_A2,2018-01-03 22:29:36,0,STOPPED
SPS_A2,2018-01-03 22:47:39,1,RUNNING
SPS_A2,2018-01-03 22:51:21,0,STOPPED
SPS_A2,2018-01-03 23:08:20,1,RUNNING
SPS_A2,2018-01-03 23:12:41,0,STOPPED
SPS_A2,2018-01-03 23:28:54,1,RUNNING
SPS_A2,2018-01-03 23:33:23,0,STOPPED
SPS_A2,2018-01-03 23:49:12,1,RUNNING
SPS_A2,2018-01-03 23:53:41,0,STOPPED
SPS_A2,2018-01-04 00:09:22,1,RUNNING
SPS_A2,2018-01-04 00:13:42,0,STOPPED
SPS_A2,2018-01-04 00:28:44,1,RUNNING
SPS_A2,2018-01-04 00:33:29,0,STOPPED
SPS_A2,2018-01-04 00:48:39,1,RUNNING
